Course Id,Category,Sub-Category,Rating,Instructors.
18,Business,Business Essentials,4.7,Barbara E. Kahn
18,Business,Business Essentials,4.7,Peter Fader
18,Business,Business Essentials,4.7,Jagmohan Raju
18,Business,Business Essentials,4.7,Brian J Bushee
18,Business,Business Essentials,4.7,Michael Useem
18,Business,Business Essentials,4.7,Peter Cappelli
18,Business,Business Essentials,4.7,Michael R Roberts
18,Business,Business Essentials,4.7,Christian Terwiesch
25,Business,Business Essentials,4.5,Richard Waterman
25,Business,Business Essentials,4.5,Don Huesman
25,Business,Business Essentials,4.5,Sergei Savin
25,Business,Business Essentials,4.5,Senthil Veeraraghavan
25,Business,Business Essentials,4.5,Richard Lambert
25,Business,Business Essentials,4.5,Robert W. Holthausen
27,Business,Business Essentials,4.9,Nicky Bull
27,Business,Business Essentials,4.9,Dr Prashan S. M. Karunaratne
27,Business,Business Essentials,4.9,Professor Yvonne Breyer
37,Business,Business Essentials,4.8,Martin E.P. Seligman
37,Business,Business Essentials,4.8,James Pawelski
37,Business,Business Essentials,4.8,Claire Robertson-Kraft
37,Business,Business Essentials,4.8,Angela Duckworth
37,Business,Business Essentials,4.8,Karen Reivich
39,Business,Business Essentials,4.8,Rudolf Leuschner
40,Business,Business Essentials,4.6,Christopher Geczy
40,Business,Business Essentials,4.6,Natasha Sarin
40,Business,Business Essentials,4.6,Jessica Wachter
40,Business,Business Essentials,4.6,Sarah Hammer
40,Business,Business Essentials,4.6,David Musto
41,Business,Business Essentials,4.7, Microsoft
47,Business,Business Essentials,4.7,Alex Mannella
62,Business,Business Essentials,4.8,Andrew Kandel
62,Business,Business Essentials,4.8,Lauren Steinfeld
81,Business,Business Essentials,4.6,Rob Stone
81,Business,Business Essentials,4.6,Margaret  Meloni
81,Business,Business Essentials,4.6,David Standen
81,Business,Business Essentials,4.6,Diane Spiegel
81,Business,Business Essentials,4.6,Sue Robins
81,Business,Business Essentials,4.6,  Dave Nagy
81,Business,Business Essentials,4.6,Patricia  Bravo
82,Business,Business Essentials,4.8,Matthew Hutchens
82,Business,Business Essentials,4.8,Michael P Donohoe
99,Business,Business Essentials,4.7,Margaret  Meloni
99,Business,Business Essentials,4.7,Sue Robins
99,Business,Business Essentials,4.7,Diane Spiegel
100,Business,Business Essentials,4.7,Margaret  Meloni
120,Business,Business Essentials,4.5,Yao Zhao
128,Business,Business Essentials,4.8,Nicky Bull
128,Business,Business Essentials,4.8,Dr Prashan S. M. Karunaratne
136,Business,Business Essentials,4.6,Daniel Egger
136,Business,Business Essentials,4.6,Jana Schaich Borg
141,Business,Business Essentials,4.8,Dr. Quentin McAndrew
141,Business,Business Essentials,4.8,David Underwood
141,Business,Business Essentials,4.8,Professor William Kuskin
147,Business,Business Essentials,4.7,David Cook
147,Business,Business Essentials,4.7,Bill Bailey
147,Business,Business Essentials,4.7,Christina Scherrer
147,Business,Business Essentials,4.7,Gregory Wiles
152,Business,Business Essentials,4.6,Greg Urban
152,Business,Business Essentials,4.6,Derek Newberry
152,Business,Business Essentials,4.6,Dr. Aviva Legatt
152,Business,Business Essentials,4.6,Alan Barstow
152,Business,Business Essentials,4.6,Dana Kaminstein
152,Business,Business Essentials,4.6,Ramya Kumar
152,Business,Business Essentials,4.6,Amrita V. Subramanian
155,Business,Business Essentials,4.6,Kevin E. Jackson
155,Business,Business Essentials,4.6,Gary Hecht
155,Business,Business Essentials,4.6,Sharon P. Cox
177,Business,Business Essentials,4.8,Jane McGonigal
203,Business,Business Essentials,4.7,Laurie Cozart
203,Business,Business Essentials,4.7,Diane Davidson
203,Business,Business Essentials,4.7,Lisa Montanaro
227,Business,Business Essentials,4.7,Ronald Guymon
227,Business,Business Essentials,4.7,Ashish Khandelwal
227,Business,Business Essentials,4.7,Kevin Hartman
227,Business,Business Essentials,4.7,Gies College of Business
227,Business,Business Essentials,4.7, University of Illinois
227,Business,Business Essentials,4.7,Unnati Narang
227,Business,Business Essentials,4.7,Joseph T. Yun
255,Business,Business Essentials,4.6,Marla Noel
255,Business,Business Essentials,4.6,Steve Fritzenkotter
282,Business,Business Essentials,4.5,David James
282,Business,Business Essentials,4.5,George Kapetanios
282,Business,Business Essentials,4.5,Dr Alan Parkinson
282,Business,Business Essentials,4.5,Barry McCarthy
286,Business,Business Essentials,4.6,Brian Walsh
286,Business,Business Essentials,4.6,Lauren Anastasio
287,Business,Business Essentials,4.7,Gregory L. Davis
287,Business,Business Essentials,4.7, CPA
287,Business,Business Essentials,4.7, CMA
287,Business,Business Essentials,4.7, CFM
287,Business,Business Essentials,4.7, CCM
287,Business,Business Essentials,4.7,Gerlando Lima
287,Business,Business Essentials,4.7,Adel Ibrahim
287,Business,Business Essentials,4.7,Wei Li
288,Business,Business Essentials,4.3,Stephane Muller
293,Business,Business Essentials,4.4,David Torgerson
293,Business,Business Essentials,4.4,Dan Zhang
293,Business,Business Essentials,4.4,Manuel Laguna
297,Business,Business Essentials,4.5,Kin Tang
297,Business,Business Essentials,4.5,Delian Gaskell
297,Business,Business Essentials,4.5,Sean McMinn
366,Business,Business Essentials,4.5,Amy Giaculli
366,Business,Business Essentials,4.5,Dr. John M. Beckem II
366,Business,Business Essentials,4.5,Dr. Kymn Harvin Rutigliano
366,Business,Business Essentials,4.5,Dr. Valeri Chukhlomin
366,Business,Business Essentials,4.5,Dr. Michele Forte
578,Business,Business Essentials,4.7,Mark E. Peecher
697,Business,Business Essentials,4.8,Joseph W. Cutrone
774,Business,Business Essentials,4.7,Gies College of Business
858,Business,Business Essentials,4.8,Rudolf Leuschner
918,Business,Business Essentials,4.6,Bill Bailey
1033,Business,Business Essentials,4.7,Michael P Donohoe
1050,Business,Business Essentials,4.5,Margaret  Meloni
1174,Business,Business Essentials,4.8,Margaret  Meloni
1218,Business,Business Essentials,4.5,Sue Robins
1246,Business,Business Essentials,3.9,Gary Hecht
1261,Business,Business Essentials,4.5,Sue Robins
1289,Business,Business Essentials,4.6,Bill Bailey
1295,Business,Business Essentials,4.7,Patricia  Bravo
1379,Business,Business Essentials,4.8,Gregory L. Davis
1379,Business,Business Essentials,4.8, CPA
1379,Business,Business Essentials,4.8, CMA
1379,Business,Business Essentials,4.8, CFM
1449,Business,Business Essentials,,Gies College of Business
1479,Business,Business Essentials,4.4,Gies College of Business
1827,Business,Business Essentials,4.5,Sue Robins
1852,Business,Business Essentials,4,Gary Hecht
1958,Business,Business Essentials,4.8,Rudolf Leuschner
1975,Business,Business Essentials,4.7,Christina Scherrer
1980,Business,Business Essentials,4.7,Christina Scherrer
2057,Business,Business Essentials,4.8,Maxim Sytch
2084,Business,Business Essentials,4.7,Gies College of Business
2154,Business,Business Essentials,4.8,Fataneh Taghaboni-Dutta
2316,Business,Business Essentials,4.8,Gregory L. Davis
2316,Business,Business Essentials,4.8, CPA
2316,Business,Business Essentials,4.8, CMA
2316,Business,Business Essentials,4.8, CFM
2387,Business,Business Essentials,4.8,Fataneh Taghaboni-Dutta
2388,Business,Business Essentials,4.6,Christina Scherrer
2548,Business,Business Essentials,4.1,Wei Li
2555,Business,Business Essentials,4.5,Sue Robins
2563,Business,Business Essentials,4.7,Michael P Donohoe
2743,Business,Business Essentials,4.3,Sharon P. Cox
121,Business,Leadership and Management,4.5,Lois A. Jordan
121,Business,Leadership and Management,4.5,David Cook
235,Business,Leadership and Management,4.9,Sydney Finkelstein
240,Business,Leadership and Management,4.5,Najla DeBow
240,Business,Leadership and Management,4.5,Amit Kothari
269,Business,Leadership and Management,4.9,Professor Jaco Lok
269,Business,Leadership and Management,4.9,Professor Rebecca Mitchell
269,Business,Leadership and Management,4.9,Dr Richard Claydon
269,Business,Leadership and Management,4.9,Arabella MacPherson
269,Business,Leadership and Management,4.9,Associate Professor Edward Wray-Bliss
269,Business,Leadership and Management,4.9,Dr Abas Mirzaei
280,Business,Leadership and Management,4.5,Nancy Wang
280,Business,Leadership and Management,4.5,Gordon Yu
299,Business,Leadership and Management,4.9,Daniel Trabucchi
299,Business,Leadership and Management,4.9,Tommaso Buganza
326,Business,Leadership and Management,4.4,Prof. Yvonne Cafik Harrison
326,Business,Leadership and Management,4.4,Prof. Vic Murray
403,Business,Leadership and Management,,Dr Andrew Campbell
403,Business,Leadership and Management,,Dr. Loretta Daniels
411,Business,Leadership and Management,,Sam Mejias
494,Business,Leadership and Management,,Hassan Kafshi
511,Business,Leadership and Management,4.3,Peter Kim
1027,Business,Leadership and Management,,Prof. Yvonne Cafik Harrison
1128,Business,Leadership and Management,4.6,Rob Stone
1130,Business,Leadership and Management,4.4,Prof. Yvonne Cafik Harrison
1269,Business,Leadership and Management,4.5,Emily C. Tanner
1401,Business,Leadership and Management,4.6,Michael F. Walsh
1437,Business,Leadership and Management,4.6,Maxim Sytch
1470,Business,Leadership and Management,4.6,Alan Barstow
1566,Business,Leadership and Management,4.9,Fataneh Taghaboni-Dutta
1618,Business,Leadership and Management,4.6,Michael J. Readey
1690,Business,Leadership and Management,4.9,Richard Anthony Baker
1690,Business,Leadership and Management,4.9, J.D.
1690,Business,Leadership and Management,4.9, M.P.A
1746,Business,Leadership and Management,4.6,Greg Urban
2115,Business,Leadership and Management,4.5,Michael F. Walsh
2309,Business,Leadership and Management,4.5,Emily C. Tanner
2401,Business,Leadership and Management,5,Michael J. Readey
2570,Business,Leadership and Management,4.6,Jeff Leek
2577,Business,Leadership and Management,4.4,Prof. Yvonne Cafik Harrison
2700,Business,Leadership and Management,4.6,Prof. Yvonne Cafik Harrison
45,Business,Leadership and Management,4.8,Ibrahim Odeh
103,Business,Leadership and Management,4.8,Jeanne M. Liedtka
103,Business,Leadership and Management,4.8,Karen Hold
103,Business,Leadership and Management,4.8,Jessica Eldridge
106,Business,Leadership and Management,4.8,Maxim Sytch
106,Business,Leadership and Management,4.8,Cheri Alexander
122,Business,Leadership and Management,4.8,Elizabeth A. Luckman
122,Business,Leadership and Management,4.8,Kari Keating
122,Business,Leadership and Management,4.8,Denise Lewin Loyd
122,Business,Leadership and Management,4.8,Michael Bednar
122,Business,Leadership and Management,4.8,E. Geoffrey Love
122,Business,Leadership and Management,4.8,Deepak Somaya
122,Business,Leadership and Management,4.8,Joe Mahoney
122,Business,Leadership and Management,4.8,Jeff Flesher
132,Business,Leadership and Management,4.8,Oktay Urcan
132,Business,Leadership and Management,4.8,Michael Bednar
132,Business,Leadership and Management,4.8,E. Geoffrey Love
132,Business,Leadership and Management,4.8,Fataneh Taghaboni-Dutta
164,Business,Leadership and Management,4.8,John P. Kellogg
164,Business,Leadership and Management,4.8,Leah Waldo
164,Business,Leadership and Management,4.8,Dr. E. Michael Harrington
164,Business,Leadership and Management,4.8,Panos Panay
182,Business,Leadership and Management,4.8,Tom Phalen
182,Business,Leadership and Management,4.8,Kazimir Karwowski
197,Business,Leadership and Management,4.8,Suzanne Healy
197,Business,Leadership and Management,4.8,Richard Boyatzis
197,Business,Leadership and Management,4.8,Diana Bilimoria
197,Business,Leadership and Management,4.8,Ellen  VanOosten
197,Business,Leadership and Management,4.8,Melvin Smith
197,Business,Leadership and Management,4.8,Ronald Fry
201,Business,Leadership and Management,4.8,John Kim
225,Business,Leadership and Management,4.8,Kris Plachy
278,Business,Leadership and Management,4.8,Sarah Kaplan
278,Business,Leadership and Management,4.8,Brian Silverman
278,Business,Leadership and Management,4.8,Chanel Grenaway
278,Business,Leadership and Management,4.8,Karen Sihra
278,Business,Leadership and Management,4.8,Nika Stelman
278,Business,Leadership and Management,4.8,Mark Leung
278,Business,Leadership and Management,4.8,Jia-Lin Xie
278,Business,Leadership and Management,4.8,Nouman Ashraf
284,Business,Leadership and Management,4.8,Richard Anthony Baker
284,Business,Leadership and Management,4.8, J.D.
284,Business,Leadership and Management,4.8, M.P.A
305,Business,Leadership and Management,4.8,Raj Echambadi
305,Business,Leadership and Management,4.8,E. Geoffrey Love
305,Business,Leadership and Management,4.8,Jeffrey Loewenstein
305,Business,Leadership and Management,4.8,Jack Goncalo
305,Business,Leadership and Management,4.8,Ravi Mehta
305,Business,Leadership and Management,4.8,Thomas E. Parkinson
305,Business,Leadership and Management,4.8,Jeff Flesher
343,Business,Leadership and Management,4.8,Dr Alena Soboleva
343,Business,Leadership and Management,4.8,Professor Fei Guo
343,Business,Leadership and Management,4.8,Associate Professor Paul Nesbit
344,Business,Leadership and Management,4.8,Edi Soler
344,Business,Leadership and Management,4.8,Miguel Antón
344,Business,Leadership and Management,4.8,Julián Villanueva
344,Business,Leadership and Management,4.8,Mireia Las Heras
344,Business,Leadership and Management,4.8,Carlos García Pont
1041,Business,Leadership and Management,4.8,Derek Newberry
1215,Business,Leadership and Management,4.8,Richard Anthony Baker
1215,Business,Leadership and Management,4.8, J.D.
1215,Business,Leadership and Management,4.8, M.P.A
1348,Business,Leadership and Management,4.8,David Cook
1534,Business,Leadership and Management,4.8,Maxim Sytch
1686,Business,Leadership and Management,4.8,Emily C. Tanner
2105,Business,Leadership and Management,4.8,Richard Anthony Baker
2105,Business,Leadership and Management,4.8, J.D.
2105,Business,Leadership and Management,4.8, M.P.A
2124,Business,Leadership and Management,4.8,Maxim Sytch
2552,Business,Leadership and Management,4.8,Maxim Sytch
2792,Business,Leadership and Management,4.8,Derek Newberry
30,Business,Leadership and Management,4.7,Kartik Hosanagar
30,Business,Leadership and Management,4.7,Prasanna Tambe
30,Business,Leadership and Management,4.7,Michael R Roberts
30,Business,Leadership and Management,4.7,Raghu Iyengar
30,Business,Leadership and Management,4.7,Matthew Bidwell
30,Business,Leadership and Management,4.7,Peter Cappelli
30,Business,Leadership and Management,4.7,Lynn Wu
30,Business,Leadership and Management,4.7,Kevin Werbach
32,Business,Leadership and Management,4.7,Michael Lenox
32,Business,Leadership and Management,4.7,Amane Dannouni
32,Business,Leadership and Management,4.7,Sonja Rueger
32,Business,Leadership and Management,4.7,Ching Fong Ong
32,Business,Leadership and Management,4.7,Jeanne M. Liedtka
32,Business,Leadership and Management,4.7,Alex Cowan
71,Business,Leadership and Management,4.7,Marc Badia
71,Business,Leadership and Management,4.7,Miguel Antón
71,Business,Leadership and Management,4.7,Mario Capizzani
71,Business,Leadership and Management,4.7,Anneloes Raes
71,Business,Leadership and Management,4.7,Carlos García Pont
90,Business,Leadership and Management,4.7,Don Klock
92,Business,Leadership and Management,4.7,Bill Bailey
92,Business,Leadership and Management,4.7,Gregory Wiles
92,Business,Leadership and Management,4.7,David Cook
92,Business,Leadership and Management,4.7,Christina Scherrer
95,Business,Leadership and Management,4.7,Professor Richard Badham
95,Business,Leadership and Management,4.7,Brenda Santiago
95,Business,Leadership and Management,4.7,Dr Andrew Heys
95,Business,Leadership and Management,4.7,Associate Professor Lawrence Ang
95,Business,Leadership and Management,4.7,Arabella MacPherson
95,Business,Leadership and Management,4.7,Professor Elizabeth Sheedy
124,Business,Leadership and Management,4.7,Christy Bozic
174,Business,Leadership and Management,4.7,Mauro Guillen
174,Business,Leadership and Management,4.7,Philip Nichols
174,Business,Leadership and Management,4.7,James D. Thompson
174,Business,Leadership and Management,4.7,"Ian ""Mac"" MacMillan"
174,Business,Leadership and Management,4.7,Katherine Klein
174,Business,Leadership and Management,4.7,Christopher Geczy
178,Business,Leadership and Management,4.7,Michael J. Readey
185,Business,Leadership and Management,4.7,Leigh Thompson
185,Business,Leadership and Management,4.7,Tom Collinger
185,Business,Leadership and Management,4.7,Ernest Duplessis
185,Business,Leadership and Management,4.7,Hud Englehart
185,Business,Leadership and Management,4.7,Candy Lee
185,Business,Leadership and Management,4.7,Daniel J. O’Keefe
185,Business,Leadership and Management,4.7,Greg Carpenter
185,Business,Leadership and Management,4.7,Florian Zettelmeyer
185,Business,Leadership and Management,4.7,Sanjay Khosla
185,Business,Leadership and Management,4.7,Elizabeth Gerber
185,Business,Leadership and Management,4.7,Pam Daniels
185,Business,Leadership and Management,4.7,Ed Colgate
185,Business,Leadership and Management,4.7,Greg Holderfield
185,Business,Leadership and Management,4.7,Barbara O'Keefe
186,Business,Leadership and Management,4.7,Valérie Gauthier
254,Business,Leadership and Management,4.7,Peter O'Connor
254,Business,Leadership and Management,4.7,Nicolas Graf
254,Business,Leadership and Management,4.7,Augustin Cacot
254,Business,Leadership and Management,4.7,Nathaniel Green
254,Business,Leadership and Management,4.7,Alex Slors
254,Business,Leadership and Management,4.7,David Turnbull
254,Business,Leadership and Management,4.7,Brendan May
254,Business,Leadership and Management,4.7,Martin Soler
254,Business,Leadership and Management,4.7,Lennert De Jong
261,Business,Leadership and Management,4.7,Aurélien Colson
261,Business,Leadership and Management,4.7,Alan Jenkins
261,Business,Leadership and Management,4.7,Joseph Maila
266,Business,Leadership and Management,4.7,Oxana Trotsenko
369,Business,Leadership and Management,4.7,Dr. Filiberto González Hernández
859,Business,Leadership and Management,4.7,Matthew A. Koschmann
901,Business,Leadership and Management,4.7,Christy Bozic
949,Business,Leadership and Management,4.7,Margaret  Meloni
1076,Business,Leadership and Management,4.7,Christy Bozic
1220,Business,Leadership and Management,4.7,Margaret  Meloni
1234,Business,Leadership and Management,4.7,Jeff Leek
1240,Business,Leadership and Management,4.7,Michael J. Readey
1296,Business,Leadership and Management,4.7,Christina Scherrer
1336,Business,Leadership and Management,4.7,David Cook
1366,Business,Leadership and Management,4.7,Christina Scherrer
1527,Business,Leadership and Management,4.7,Ellen  VanOosten
1664,Business,Leadership and Management,4.7,Fataneh Taghaboni-Dutta
1701,Business,Leadership and Management,4.7,Diana Bilimoria
1750,Business,Leadership and Management,4.7,Suzanne Healy
1808,Business,Leadership and Management,4.7,Richard Anthony Baker
1808,Business,Leadership and Management,4.7, J.D.
1808,Business,Leadership and Management,4.7, M.P.A
1907,Business,Leadership and Management,4.7,Margaret  Meloni
1941,Business,Leadership and Management,4.7,Ibrahim Odeh
2125,Business,Leadership and Management,4.7,Margaret  Meloni
2159,Business,Leadership and Management,4.7,Margaret  Meloni
2580,Business,Leadership and Management,4.7,Christy Bozic
2687,Business,Leadership and Management,4.7,Christy Bozic
2691,Business,Leadership and Management,4.7,Margaret  Meloni
